PIN,SalePrice,SqFtTotLiving,NbrLivingUnits,YrBuilt,CurrentZoning,beat,total_noise_dispatches,estimated_dispatch_waste_usd,shadow_tax_penalty_usd,FEMA_Climate_Risk,Heavy_Freight_Zone
6056100340,795000,2000,1,2006,LR3(M),R2,298,44700,-4604.170221467809,69.22,0
6056100231,700000,1400,1,2007,LR2(M),R2,298,44700,-4604.170221467809,69.22,0
3277800828,595000,1540,1,2007,LR1(M),F1,153,22950,-2363.8860533039424,69.22,0
7857000862,718000,1410,1,1957,NR3,S1,221,33150,-3414.502076994583,69.22,0
1785500070,810000,1620,1,1929,NR2,N1,157,23550,-2425.68699587398,69.22,0
8636820080,755000,1740,1,2021,LR3(M),N1,157,23550,-2425.68699587398,69.22,0
6450303570,712000,1180,1,1949,NR3,N2,246,36900,-3800.757968057319,69.22,0
7562100065,670000,1170,1,1902,RSL(M),S2,171,25650,-2641.990294869112,69.22,1
7818700160,683888,840,1,1915,RSL(M),J1,141,21150,-2178.483225593829,69.22,1
6385000015,344721,1160,1,1950,NR3,W2,329,49350,-5083.127526385601,69.22,0
2436200285,500000,2580,1,1952,NR3,U3,190,28500,-2935.544772076791,69.22,0
4083300752,735000,1070,1,2022,LR2(M1),B3,118,17700,-1823.1278058161124,69.22,0
2112701165,559000,1440,1,1947,NR3,F1,153,22950,-2363.8860533039424,69.22,0
1005000117,775000,1520,1,2023,LR1(M1),S2,171,25650,-2641.990294869112,69.22,0
4083300751,810000,1070,1,2022,LR2(M1),B3,118,17700,-1823.1278058161124,69.22,0
1689400700,766125,2080,1,2020,C175(M),Q2,110,16500,-1699.525920676037,69.22,1
5700000446,675000,1590,1,2014,LR2,R2,298,44700,-4604.170221467809,69.22,1
7625702273,749000,1240,1,2008,LR3RC(M),W2,329,49350,-5083.127526385601,69.22,0
4303200270,599900,1010,1,1942,NR3,F2,153,22950,-2363.8860533039424,69.22,0
3319500559,769900,1140,1,2022,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
7996710160,685000,1780,1,1981,LR3(M),N2,246,36900,-3800.757968057319,69.22,0
2770601435,830000,2080,1,1911,LR1(M),Q1,107,16050,-1653.175213748509,69.22,0
9266700625,800000,1450,1,2002,NR3,N3,225,33750,-3476.303019564621,69.22,1
2044500050,679000,910,1,1942,NR2,L1,179,26850,-2765.592180009188,69.22,0
1108000260,608000,860,1,1900,RSL(M),S2,171,25650,-2641.990294869112,69.22,1
9528104363,755000,1140,1,2001,LR3(M),J3,89,13350,-1375.0709721833389,69.22,1
6064800350,515000,1250,1,2004,LR3(M),S1,221,33150,-3414.502076994583,69.22,0
6056100192,545000,1390,1,2007,LR3RC(M),R2,298,44700,-4604.170221467809,69.22,0
9209900359,582500,1100,1,1915,NR3,C3,127,19050,-1962.1799265986967,69.22,0
3812400093,147862,1480,1,1955,NR3,S2,171,25650,-2641.990294869112,69.22,0
8101900175,759500,2220,1,1952,NR3,S1,221,33150,-3414.502076994583,69.22,0
7338400190,461350,520,1,1950,NR3,S1,221,33150,-3414.502076994583,69.22,0
5166700133,764950,1360,1,2019,LR1(M),W2,329,49350,-5083.127526385601,69.22,0
2756000010,810000,1490,1,1965,MUR45,99,1,150,-15.450235642509426,69.22,0
3486200040,760150,1150,1,2022,LR3(M),C1,152,22800,-2348.435817661433,69.22,0
4154301321,825000,1920,1,1959,NR3,R3,178,26700,-2750.1419443666778,69.22,0
3319500569,649900,960,1,2022,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
3362900040,760500,790,1,1917,NR3,J3,89,13350,-1375.0709721833389,69.22,0
6381501530,747900,1050,1,1952,NR2,L1,179,26850,-2765.592180009188,69.22,0
9221400636,819950,1200,1,2022,LR2(M),U1,230,34500,-3553.554197777168,69.22,1
9828201845,699950,1180,1,1928,NR3,C3,127,19050,-1962.1799265986967,69.22,0
6371000105,780000,1330,1,2005,LR2(M),W1,248,37200,-3831.6584393423377,69.22,0
7129304200,450000,920,1,1906,NR3,S3,189,28350,-2920.094536434281,69.22,1
3333000326,670000,1860,2,1916,NR3,S2,171,25650,-2641.990294869112,69.22,0
5154700050,833500,1320,1,1941,NR3,W3,109,16350,-1684.0756850335274,69.22,0
3298700420,840000,1630,1,2022,RSL(M),F3,259,38850,-4001.6110314099415,69.22,0
8901000329,631000,750,1,1937,NR2,L1,179,26850,-2765.592180009188,69.22,0
3362900505,760000,1080,1,1926,NR3,J3,89,13350,-1375.0709721833389,69.22,0
9221400635,829950,1200,1,2022,LR2(M),U1,230,34500,-3553.554197777168,69.22,1
7137300132,620000,1150,1,2017,LR1(M),G3,123,18450,-1900.3789840286595,69.22,1
2919200705,615000,680,1,1951,NR3,J2,90,13500,-1390.5212078258485,69.22,0
7625703685,730000,1140,1,1943,NR3,W3,109,16350,-1684.0756850335274,69.22,0
1862400260,764950,1410,1,1950,NR3,J1,141,21150,-2178.483225593829,69.22,0
2926049101,699000,1600,1,2022,LR2(M),N3,225,33750,-3476.303019564621,69.22,1
2254501218,593000,750,1,2018,LR3(M),E2,260,39000,-4017.0612670524506,69.22,1
9826701411,725000,1040,1,2021,LR2(M),G2,229,34350,-3538.1039621346586,69.22,0
2768100056,844900,1380,1,2023,LR2(M1),B2,126,18900,-1946.729690956188,69.22,0
7942601575,74775,3430,1,1904,NR3,G2,229,34350,-3538.1039621346586,69.22,0
9834201298,550000,1170,1,2016,LR2(M),R2,298,44700,-4604.170221467809,69.22,0
7950302230,295211,1410,1,1995,NR3,R3,178,26700,-2750.1419443666778,69.22,0
4112100015,828000,1330,1,1948,NR3,R3,178,26700,-2750.1419443666778,69.22,0
8638500200,765000,1770,1,1960,NR2,F1,153,22950,-2363.8860533039424,69.22,0
2114700376,550000,1370,1,2008,LR2(M),F1,153,22950,-2363.8860533039424,69.22,0
2768100077,684950,1060,1,2021,LR2(M1),B2,126,18900,-1946.729690956188,69.22,0
1523300052,650000,1000,1,2023,LR1(M1),G3,123,18450,-1900.3789840286595,69.22,1
2767600178,700000,1100,1,2022,LR1(M),B1,211,31650,-3259.999720569489,69.22,0
2895800700,575000,1410,1,2014,R18,99,1,150,-15.450235642509426,69.22,0
3438502068,750000,1460,1,1930,NR3,F1,153,22950,-2363.8860533039424,69.22,0
7972603380,710126,1550,1,1941,NR3,F3,259,38850,-4001.6110314099415,69.22,0
1160000230,711000,1120,1,1943,NR2,L2,118,17700,-1823.1278058161124,69.22,0
5694501092,800000,1090,1,2023,LR2(M),B3,118,17700,-1823.1278058161124,69.22,1
2767603635,669000,1040,1,2022,LR2(M),B1,211,31650,-3259.999720569489,69.22,0
1523300051,650000,1000,1,2023,LR1(M1),G3,123,18450,-1900.3789840286595,69.22,1
9344100426,799950,1670,1,2016,LR3(M),R3,178,26700,-2750.1419443666778,69.22,0
5649600225,821000,960,1,1927,LR2(M1),R3,178,26700,-2750.1419443666778,69.22,0
3278606070,635000,1380,1,2013,LR3(M),F1,153,22950,-2363.8860533039424,69.22,0
3278604530,830000,1800,1,2011,LR3(M),F1,153,22950,-2363.8860533039424,69.22,0
3486200030,759950,1150,1,2022,LR3(M),C1,152,22800,-2348.435817661433,69.22,0
9267200071,625000,1260,1,2005,LR3(M),N3,225,33750,-3476.303019564621,69.22,1
3319500578,669000,930,1,2022,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
7017200090,777000,2020,1,1940,NR3,N2,246,36900,-3800.757968057319,69.22,0
1176001112,775000,1400,1,2012,LR1(M),B1,211,31650,-3259.999720569489,69.22,0
3319500564,699000,1140,1,2022,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
6865200575,640000,740,1,1920,LR2(M1),B3,118,17700,-1823.1278058161124,69.22,1
3319500573,604900,960,1,2022,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
6145601313,590000,1380,1,2000,LR2(M),J1,141,21150,-2178.483225593829,69.22,0
1225039096,719900,1180,1,2021,LR2(M1),B2,126,18900,-1946.729690956188,69.22,0
2391600285,815000,1070,1,1910,NR3,W2,329,49350,-5083.127526385601,69.22,0
5649600449,620000,1050,1,2011,LR2(M),R3,178,26700,-2750.1419443666778,69.22,0
1102000560,675000,980,1,1910,NR2,R3,178,26700,-2750.1419443666778,69.22,0
1263200100,585000,1430,1,1927,NR3,F3,259,38850,-4001.6110314099415,69.22,0
1498303735,300000,3270,1,2025,RSL(M),R2,298,44700,-4604.170221467809,69.22,1
3319500567,665000,960,1,2022,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
1189000170,745000,1140,1,1905,NR3,C3,127,19050,-1962.1799265986967,69.22,0
